"Design#", "Name", "Maximum Memory Report", "Pressure Drop 1", "Toutlet Average", "Toutlet Standard Deviation", "Cell Count", "Total Solver Elapsed Time", "Performance", "model_file"
196, Design 196, , , , , , , -1e+99, mf_(4_0,200,90_0,12,12,4).stl
197, Design 197, , , , , , , -1e+99, mf_(4_0,200,90_0,12,12,6).stl
198, Design 198, , , , , , , -1e+99, mf_(4_0,200,90_0,12,12,8).stl
199, Design 199, , , , , , , -1e+99, mf_(4_0,200,90_0,16,0,4).stl
200, Design 200, 11.0387, 1.64798, 17.0168, 0.602155, 1.48212e+06, 35374.5, -1.06669, mf_(4_0,200,90_0,16,0,6).stl
201, Design 201, 10.5415, 1.72783, 17.0186, 0.589297, 1.48098e+06, 35374.3, -1.09778, mf_(4_0,200,90_0,16,0,8).stl
202, Design 202, 10.021, 1.63432, 17.0376, 0.577221, 1.40353e+06, 35373.5, -1.01563, mf_(4_0,200,90_0,16,12,4).stl
203, Design 203, 10.5048, 1.68341, 17.0033, 0.582509, 1.48672e+06, 35374.5, -1.05846, mf_(4_0,200,90_0,16,12,6).stl
204, Design 204, 10.8547, 1.71501, 17.0346, 0.591894, 1.55877e+06, 35375.4, -1.0927, mf_(4_0,200,90_0,16,12,8).stl
205, Design 205, 12.3631, 1.6411, 17.038, 0.618031, 2.0954e+06, 35380.9, -1.08698, mf_(4_0,200,90_0,20,0,4).stl
206, Design 206, 12.1337, 1.64435, 17.0228, 0.600499, 1.95644e+06, 35379.7, -1.06124, mf_(4_0,200,90_0,20,0,6).stl
207, Design 207, 11.8087, 1.68979, 16.9965, 0.607141, 1.92285e+06, 35379.3, -1.10344, mf_(4_0,200,90_0,20,0,8).stl
208, Design 208, 10.6535, 1.57878, 17.0309, 0.588514, 1.62706e+06, 35375.7, -0.998167, mf_(4_0,200,90_0,20,12,4).stl
209, Design 209, 10.9721, 1.68725, 17.0267, 0.602609, 1.609e+06, 35375.6, -1.09256, mf_(4_0,200,90_0,20,12,6).stl
210, Design 210, 10.979, 1.70962, 17.0141, 0.592923, 1.63777e+06, 35376, -1.09207, mf_(4_0,200,90_0,20,12,8).stl
211, Design 211, , , , , , , -1e+99, mf_(4_0,200,90_0,24,0,4).stl
212, Design 212, , , , , , , -1e+99, mf_(4_0,200,90_0,24,0,6).stl
213, Design 213, 13.1819, 1.83563, 17.03, 0.630157, 2.29754e+06, 35383.5, -1.23472, mf_(4_0,200,90_0,24,0,8).stl
214, Design 214, , , , , , , -1e+99, mf_(4_0,200,90_0,24,12,4).stl
215, Design 215, , , , , , , -1e+99, mf_(4_0,200,90_0,24,12,6).stl
216, Design 216, , , , , , , -1e+99, mf_(4_0,200,90_0,24,12,8).stl
